DateUTC,MeasureItem,TimeFrom,TimeTo,Value,Hour,DayofWeek,Month,isHoliday?,WindSpeed,Temperature,PrecipitationAmount,PrecipitationDuration,GlobalRadiation,AirPressure,CloudCover
2023-10-04 09:00:00,Monthly Hourly Load Values,09:00,10:00,11397.15,9,2,10,0,50,119,0,0,81.0,10152,8
2023-10-04 10:00:00,Monthly Hourly Load Values,10:00,11:00,11327.5075,10,2,10,0,60,136,0,0,133.0,10141,8
2023-10-04 11:00:00,Monthly Hourly Load Values,11:00,12:00,11594.2,11,2,10,0,60,150,0,0,154.0,10130,8
2023-10-04 12:00:00,Monthly Hourly Load Values,12:00,13:00,11547.9375,12,2,10,0,60,150,0,0,69.0,10118,8
2023-10-04 13:00:00,Monthly Hourly Load Values,13:00,14:00,11705.4525,13,2,10,0,60,136,3,8,29.0,10106,8
2023-10-04 14:00:00,Monthly Hourly Load Values,14:00,15:00,12198.8375,14,2,10,0,60,123,10,10,27.0,10105,8
2023-10-04 15:00:00,Monthly Hourly Load Values,15:00,16:00,13206.685,15,2,10,0,60,119,13,10,17.0,10099,8
2023-10-04 16:00:00,Monthly Hourly Load Values,16:00,17:00,13320.89,16,2,10,0,60,114,27,10,10.0,10092,8
2023-10-04 17:00:00,Monthly Hourly Load Values,17:00,18:00,13158.315,17,2,10,0,50,111,3,6,7.0,10085,8
2023-10-04 18:00:00,Monthly Hourly Load Values,18:00,19:00,13165.1675,18,2,10,0,50,113,0,0,2.0,10083,8
2023-10-04 19:00:00,Monthly Hourly Load Values,19:00,20:00,12708.425,19,2,10,0,60,109,0,0,0.0,10080,7
2023-10-04 20:00:00,Monthly Hourly Load Values,20:00,21:00,11999.7975,20,2,10,0,50,104,0,0,0.0,10076,7
2023-10-04 21:00:00,Monthly Hourly Load Values,21:00,22:00,11297.0825,21,2,10,0,50,106,0,0,0.0,10075,8
2023-10-04 22:00:00,Monthly Hourly Load Values,22:00,23:00,10784.1675,22,2,10,0,50,83,6,4,0.0,10077,5
2023-10-04 23:00:00,Monthly Hourly Load Values,23:00,00:00,10295.74,23,2,10,0,40,90,0,0,0.0,10077,0
2023-11-04 00:00:00,Monthly Hourly Load Values,00:00,01:00,10095.8925,0,5,11,0,50,89,0,0,0.0,10079,4
2023-11-04 01:00:00,Monthly Hourly Load Values,01:00,02:00,10008.5625,1,5,11,0,50,93,0,0,0.0,10080,8
2023-11-04 02:00:00,Monthly Hourly Load Values,02:00,03:00,10077.635,2,5,11,0,50,90,0,0,0.0,10085,7
2023-11-04 03:00:00,Monthly Hourly Load Values,03:00,04:00,10541.8925,3,5,11,0,50,83,0,0,0.0,10090,3
2023-11-04 04:00:00,Monthly Hourly Load Values,04:00,05:00,11795.8275,4,5,11,0,50,78,0,0,0.0,10097,3
2023-11-04 05:00:00,Monthly Hourly Load Values,05:00,06:00,13185.635,5,5,11,0,50,83,0,0,20.0,10105,1
2023-11-04 06:00:00,Monthly Hourly Load Values,06:00,07:00,13774.9075,6,5,11,0,50,91,0,0,64.0,10111,5
2023-11-04 07:00:00,Monthly Hourly Load Values,07:00,08:00,13817.86,7,5,11,0,70,96,0,0,96.0,10114,5
2023-11-04 08:00:00,Monthly Hourly Load Values,08:00,09:00,13606.915,8,5,11,0,70,107,0,0,143.0,10121,6
2023-11-04 09:00:00,Monthly Hourly Load Values,09:00,10:00,17727.1775,9,5,11,0,70,106,0,0,195.0,10125,4
2023-11-04 10:00:00,Monthly Hourly Load Values,10:00,11:00,13246.235,10,5,11,0,70,115,0,0,222.0,10125,3
2023-11-04 11:00:00,Monthly Hourly Load Values,11:00,12:00,13121.9875,11,5,11,0,70,116,0,0,234.0,10130,4
2023-11-04 12:00:00,Monthly Hourly Load Values,12:00,13:00,13090.63,12,5,11,0,70,128,0,0,277.0,10132,2
2023-11-04 13:00:00,Monthly Hourly Load Values,13:00,14:00,12852.2925,13,5,11,0,70,125,0,0,248.0,10130,1
2023-11-04 14:00:00,Monthly Hourly Load Values,14:00,15:00,12913.29,14,5,11,0,60,128,0,0,207.0,10125,0
2023-11-04 15:00:00,Monthly Hourly Load Values,15:00,16:00,13172.405,15,5,11,0,60,129,0,0,154.0,10120,1
2023-11-04 16:00:00,Monthly Hourly Load Values,16:00,17:00,13229.015,16,5,11,0,50,123,0,0,90.0,10114,8
2023-11-04 17:00:00,Monthly Hourly Load Values,17:00,18:00,13507.7075,17,5,11,0,30,112,0,0,18.0,10105,8
2023-11-04 18:00:00,Monthly Hourly Load Values,18:00,19:00,13951.64,18,5,11,0,20,101,0,0,2.0,10101,8
2023-11-04 19:00:00,Monthly Hourly Load Values,19:00,20:00,13517.4825,19,5,11,0,30,108,0,0,0.0,10091,8
2023-11-04 20:00:00,Monthly Hourly Load Values,20:00,21:00,12616.6825,20,5,11,0,40,105,0,0,0.0,10079,8
2023-11-04 21:00:00,Monthly Hourly Load Values,21:00,22:00,11788.175,21,5,11,0,50,102,-1,0,0.0,10071,8
2023-11-04 22:00:00,Monthly Hourly Load Values,22:00,23:00,11044.44,22,5,11,0,50,92,-1,0,0.0,10059,8
2023-11-04 23:00:00,Monthly Hourly Load Values,23:00,00:00,10610.9525,23,5,11,0,50,86,3,10,0.0,10046,8
2023-12-04 00:00:00,Monthly Hourly Load Values,00:00,01:00,10417.18,0,0,12,0,60,80,4,10,0.0,10027,8
2023-12-04 01:00:00,Monthly Hourly Load Values,01:00,02:00,10330.6475,1,0,12,0,60,81,2,8,0.0,10012,8
2023-12-04 02:00:00,Monthly Hourly Load Values,02:00,03:00,10383.39,2,0,12,0,60,80,6,10,0.0,9995,8
2023-12-04 03:00:00,Monthly Hourly Load Values,03:00,04:00,10741.955,3,0,12,0,50,79,18,10,0.0,9983,8
2023-12-04 04:00:00,Monthly Hourly Load Values,04:00,05:00,11984.9275,4,0,12,0,50,81,18,10,0.0,9978,8
2023-12-04 05:00:00,Monthly Hourly Load Values,05:00,06:00,13667.0525,5,0,12,0,50,84,14,10,3.0,9977,8
2023-12-04 06:00:00,Monthly Hourly Load Values,06:00,07:00,14706.7075,6,0,12,0,40,87,4,10,15.0,9975,8
2023-12-04 07:00:00,Monthly Hourly Load Values,07:00,08:00,14710.3175,7,0,12,0,30,94,-1,0,36.0,9974,8
2023-12-04 08:00:00,Monthly Hourly Load Values,08:00,09:00,14227.865,8,0,12,0,30,110,0,0,115.0,9973,7
2023-12-04 09:00:00,Monthly Hourly Load Values,09:00,10:00,13688.3725,9,0,12,0,40,118,0,0,163.0,9970,8
2023-12-04 10:00:00,Monthly Hourly Load Values,10:00,11:00,13367.0075,10,0,12,0,40,118,0,0,116.0,9969,8
2023-12-04 11:00:00,Monthly Hourly Load Values,11:00,12:00,13318.595,11,0,12,0,60,122,0,0,179.0,9972,8
2023-12-04 12:00:00,Monthly Hourly Load Values,12:00,13:00,13304.7525,12,0,12,0,70,109,0,0,137.0,9976,8
2023-12-04 13:00:00,Monthly Hourly Load Values,13:00,14:00,13276.4375,13,0,12,0,50,109,-1,0,179.0,9974,7
2023-12-04 14:00:00,Monthly Hourly Load Values,14:00,15:00,13381.875,14,0,12,0,50,105,0,0,101.0,9971,6
2023-12-04 15:00:00,Monthly Hourly Load Values,15:00,16:00,13873.3125,15,0,12,0,60,110,0,0,134.0,9975,8
2023-12-04 16:00:00,Monthly Hourly Load Values,16:00,17:00,13579.6425,16,0,12,0,40,97,-1,0,66.0,9972,7
2023-12-04 17:00:00,Monthly Hourly Load Values,17:00,18:00,13674.6025,17,0,12,0,30,84,5,1,32.0,9968,2
2023-12-04 18:00:00,Monthly Hourly Load Values,18:00,19:00,14055.965,18,0,12,0,30,72,0,0,2.0,9968,1
2023-12-04 19:00:00,Monthly Hourly Load Values,19:00,20:00,13764.62,19,0,12,0,40,71,0,0,0.0,9960,1
2023-12-04 20:00:00,Monthly Hourly Load Values,20:00,21:00,12956.5025,20,0,12,0,50,69,0,0,0.0,9951,3
2023-12-04 21:00:00,Monthly Hourly Load Values,21:00,22:00,12151.405,21,0,12,0,60,77,0,0,0.0,9940,8
2023-12-04 22:00:00,Monthly Hourly Load Values,22:00,23:00,11402.5625,22,0,12,0,80,63,9,9,0.0,9937,8
2023-12-04 23:00:00,Monthly Hourly Load Values,23:00,00:00,10915.09,23,0,12,0,60,65,2,7,0.0,9930,8
2023-04-13 00:00:00,Monthly Hourly Load Values,00:00,01:00,10611.1975,0,3,4,0,50,63,18,10,0.0,9928,8
2023-04-13 01:00:00,Monthly Hourly Load Values,01:00,02:00,10515.41,1,3,4,0,40,65,16,9,0.0,9931,8
2023-04-13 02:00:00,Monthly Hourly Load Values,02:00,03:00,10531.775,2,3,4,0,50,61,-1,0,0.0,9942,1
2023-04-13 03:00:00,Monthly Hourly Load Values,03:00,04:00,10937.3075,3,3,4,0,40,64,0,0,0.0,9950,7
2023-04-13 04:00:00,Monthly Hourly Load Values,04:00,05:00,12132.2825,4,3,4,0,50,66,-1,0,0.0,9956,7
2023-04-13 05:00:00,Monthly Hourly Load Values,05:00,06:00,13487.05,5,3,4,0,40,65,7,7,9.0,9965,8
2023-04-13 06:00:00,Monthly Hourly Load Values,06:00,07:00,14360.8375,6,3,4,0,50,73,2,2,31.0,9973,8
2023-04-13 07:00:00,Monthly Hourly Load Values,07:00,08:00,14562.935,7,3,4,0,50,88,6,3,64.0,9982,8
2023-04-13 08:00:00,Monthly Hourly Load Values,08:00,09:00,14287.9875,8,3,4,0,60,95,0,0,75.0,9994,8
2023-04-13 09:00:00,Monthly Hourly Load Values,09:00,10:00,13983.9575,9,3,4,0,70,101,0,0,122.0,10004,8
2023-04-13 10:00:00,Monthly Hourly Load Values,10:00,11:00,13718.61,10,3,4,0,60,104,0,0,111.0,10016,8
2023-04-13 11:00:00,Monthly Hourly Load Values,11:00,12:00,13600.5,11,3,4,0,60,103,0,0,108.0,10025,8
2023-04-13 12:00:00,Monthly Hourly Load Values,12:00,13:00,13422.32,12,3,4,0,60,116,-1,0,165.0,10031,6
2023-04-13 13:00:00,Monthly Hourly Load Values,13:00,14:00,13189.4825,13,3,4,0,60,113,0,0,207.0,10038,4
2023-04-13 14:00:00,Monthly Hourly Load Values,14:00,15:00,13068.9575,14,3,4,0,60,120,0,0,175.0,10043,3
2023-04-13 15:00:00,Monthly Hourly Load Values,15:00,16:00,13331.96,15,3,4,0,50,119,0,0,132.0,10048,3
2023-04-13 16:00:00,Monthly Hourly Load Values,16:00,17:00,13333.1525,16,3,4,0,50,115,0,0,86.0,10053,1
2023-04-13 17:00:00,Monthly Hourly Load Values,17:00,18:00,13546.8825,17,3,4,0,40,107,0,0,41.0,10059,0
2023-04-13 18:00:00,Monthly Hourly Load Values,18:00,19:00,14095.935,18,3,4,0,30,93,0,0,4.0,10066,1
2023-04-13 19:00:00,Monthly Hourly Load Values,19:00,20:00,13802.9175,19,3,4,0,30,80,0,0,0.0,10075,8
2023-04-13 20:00:00,Monthly Hourly Load Values,20:00,21:00,12957.2275,20,3,4,0,30,74,0,0,0.0,10080,1
2023-04-13 21:00:00,Monthly Hourly Load Values,21:00,22:00,12119.715,21,3,4,0,30,51,0,0,0.0,10082,1
2023-04-13 22:00:00,Monthly Hourly Load Values,22:00,23:00,11348.3225,22,3,4,0,20,36,0,0,0.0,10082,3
2023-04-13 23:00:00,Monthly Hourly Load Values,23:00,00:00,10853.5525,23,3,4,0,20,34,0,0,0.0,10083,6
2023-04-14 00:00:00,Monthly Hourly Load Values,00:00,01:00,10527.59,0,4,4,0,20,35,0,0,0.0,10084,0
2023-04-14 01:00:00,Monthly Hourly Load Values,01:00,02:00,14682.205,1,4,4,0,20,31,0,0,0.0,10087,1
2023-04-14 02:00:00,Monthly Hourly Load Values,02:00,03:00,10422.165,2,4,4,0,20,21,0,0,0.0,10089,0
2023-04-14 03:00:00,Monthly Hourly Load Values,03:00,04:00,10825.0975,3,4,4,0,30,29,0,0,0.0,10091,0
2023-04-14 04:00:00,Monthly Hourly Load Values,04:00,05:00,11985.56,4,4,4,0,30,29,0,0,1.0,10094,0
2023-04-14 05:00:00,Monthly Hourly Load Values,05:00,06:00,13065.3575,5,4,4,0,30,43,0,0,26.0,10094,0
2023-04-14 06:00:00,Monthly Hourly Load Values,06:00,07:00,13505.2925,6,4,4,0,20,65,0,0,82.0,10094,0
2023-04-14 07:00:00,Monthly Hourly Load Values,07:00,08:00,13328.835,7,4,4,0,30,85,0,0,142.0,10092,0
2023-04-14 08:00:00,Monthly Hourly Load Values,08:00,09:00,13051.1,8,4,4,0,30,110,0,0,196.0,10090,1
2023-04-14 09:00:00,Monthly Hourly Load Values,09:00,10:00,12869.0125,9,4,4,0,50,118,0,0,232.0,10088,8
2023-04-14 10:00:00,Monthly Hourly Load Values,10:00,11:00,12748.88,10,4,4,0,50,123,0,0,246.0,10083,3
2023-04-14 11:00:00,Monthly Hourly Load Values,11:00,12:00,12709.275,11,4,4,0,50,129,0,0,249.0,10081,4
2023-04-14 12:00:00,Monthly Hourly Load Values,12:00,13:00,12533.3075,12,4,4,0,50,141,0,0,234.0,10078,5
2023-04-14 13:00:00,Monthly Hourly Load Values,13:00,14:00,12446.97,13,4,4,0,40,147,0,0,264.0,10073,5
2023-04-14 14:00:00,Monthly Hourly Load Values,14:00,15:00,12404.085,14,4,4,0,40,151,0,0,219.0,10068,3
2023-04-14 15:00:00,Monthly Hourly Load Values,15:00,16:00,12889.385,15,4,4,0,40,133,0,0,84.0,10070,8
2023-04-14 16:00:00,Monthly Hourly Load Values,16:00,17:00,13016.1275,16,4,4,0,30,142,0,0,77.0,10068,5
2023-04-14 17:00:00,Monthly Hourly Load Values,17:00,18:00,13191.155,17,4,4,0,30,125,-1,0,22.0,10075,8
2023-04-14 18:00:00,Monthly Hourly Load Values,18:00,19:00,13469.3075,18,4,4,0,10,104,-1,0,1.0,10077,8
2023-04-14 19:00:00,Monthly Hourly Load Values,19:00,20:00,13086.3125,19,4,4,0,10,87,0,0,0.0,10081,8
2023-04-14 20:00:00,Monthly Hourly Load Values,20:00,21:00,12323.51,20,4,4,0,20,88,0,0,0.0,10080,8
2023-04-14 21:00:00,Monthly Hourly Load Values,21:00,22:00,11651.43,21,4,4,0,30,86,0,0,0.0,10080,2
2023-04-14 22:00:00,Monthly Hourly Load Values,22:00,23:00,10962.6375,22,4,4,0,30,84,0,0,0.0,10083,6
2023-04-14 23:00:00,Monthly Hourly Load Values,23:00,00:00,10425.0725,23,4,4,0,40,82,0,0,0.0,10086,8
2023-04-15 00:00:00,Monthly Hourly Load Values,00:00,01:00,10011.685,0,5,4,0,30,77,0,0,0.0,10086,8
2023-04-15 01:00:00,Monthly Hourly Load Values,01:00,02:00,9873.4325,1,5,4,0,40,76,0,0,0.0,10087,1
2023-04-15 02:00:00,Monthly Hourly Load Values,02:00,03:00,9845.5275,2,5,4,0,30,65,0,0,0.0,10092,0
2023-04-15 03:00:00,Monthly Hourly Load Values,03:00,04:00,9909.435,3,5,4,0,30,55,0,0,0.0,10096,0
2023-04-15 04:00:00,Monthly Hourly Load Values,04:00,05:00,10294.9225,4,5,4,0,30,49,0,0,1.0,10104,0
2023-04-15 05:00:00,Monthly Hourly Load Values,05:00,06:00,10544.7325,5,5,4,0,30,56,0,0,15.0,10113,0
2023-04-15 06:00:00,Monthly Hourly Load Values,06:00,07:00,10881.6775,6,5,4,0,40,78,0,0,63.0,10123,1
2023-04-15 07:00:00,Monthly Hourly Load Values,07:00,08:00,11115.885,7,5,4,0,50,103,0,0,136.0,10132,0
2023-04-15 08:00:00,Monthly Hourly Load Values,08:00,09:00,11202.905,8,5,4,0,60,114,0,0,197.0,10140,5
2023-04-15 09:00:00,Monthly Hourly Load Values,09:00,10:00,11233.285,9,5,4,0,60,117,0,0,198.0,10148,8
2023-04-15 10:00:00,Monthly Hourly Load Values,10:00,11:00,11187.685,10,5,4,0,60,124,0,0,236.0,10152,8
2023-04-15 11:00:00,Monthly Hourly Load Values,11:00,12:00,11143.5125,11,5,4,0,60,125,0,0,251.0,10158,8
2023-04-15 12:00:00,Monthly Hourly Load Values,12:00,13:00,11105.9125,12,5,4,0,70,126,0,0,239.0,10165,8
2023-04-15 13:00:00,Monthly Hourly Load Values,13:00,14:00,11055.545,13,5,4,0,70,117,0,0,157.0,10173,8
2023-04-15 14:00:00,Monthly Hourly Load Values,14:00,15:00,11358.8925,14,5,4,0,70,104,0,0,74.0,10181,8
2023-04-15 15:00:00,Monthly Hourly Load Values,15:00,16:00,12075.995,15,5,4,0,70,94,0,0,55.0,10189,8
2023-04-15 16:00:00,Monthly Hourly Load Values,16:00,17:00,12437.825,16,5,4,0,60,94,0,0,39.0,10194,8
2023-04-15 17:00:00,Monthly Hourly Load Values,17:00,18:00,12617.6425,17,5,4,0,60,87,0,0,17.0,10200,8
2023-04-15 18:00:00,Monthly Hourly Load Values,18:00,19:00,12743.1725,18,5,4,0,50,82,0,0,3.0,10206,8
2023-04-15 19:00:00,Monthly Hourly Load Values,19:00,20:00,12376.4025,19,5,4,0,50,80,-1,0,0.0,10211,8
2023-04-15 20:00:00,Monthly Hourly Load Values,20:00,21:00,11738.2275,20,5,4,0,40,80,1,7,0.0,10213,8
2023-04-15 21:00:00,Monthly Hourly Load Values,21:00,22:00,11136.1975,21,5,4,0,40,79,0,0,0.0,10216,8
2023-04-15 22:00:00,Monthly Hourly Load Values,22:00,23:00,10563.8675,22,5,4,0,40,80,0,0,0.0,10220,8
2023-04-15 23:00:00,Monthly Hourly Load Values,23:00,00:00,10144.08,23,5,4,0,40,78,0,0,0.0,10223,8
2023-04-16 00:00:00,Monthly Hourly Load Values,00:00,01:00,9875.1025,0,6,4,0,40,78,0,0,0.0,10223,8
2023-04-16 01:00:00,Monthly Hourly Load Values,01:00,02:00,9711.255,1,6,4,0,40,80,0,0,0.0,10224,8
2023-04-16 02:00:00,Monthly Hourly Load Values,02:00,03:00,9617.3475,2,6,4,0,40,80,0,0,0.0,10225,8
2023-04-16 03:00:00,Monthly Hourly Load Values,03:00,04:00,9616.715,3,6,4,0,40,78,0,0,0.0,10227,8
2023-04-16 04:00:00,Monthly Hourly Load Values,04:00,05:00,9787.24,4,6,4,0,40,79,0,0,0.0,10229,8
2023-04-16 05:00:00,Monthly Hourly Load Values,05:00,06:00,10029.2675,5,6,4,0,40,80,0,0,2.0,10232,8
2023-04-16 06:00:00,Monthly Hourly Load Values,06:00,07:00,10642.3825,6,6,4,0,30,82,0,0,6.0,10236,8
2023-04-16 07:00:00,Monthly Hourly Load Values,07:00,08:00,11131.7,7,6,4,0,30,85,0,0,11.0,10241,8
2023-04-16 08:00:00,Monthly Hourly Load Values,08:00,09:00,11413.8475,8,6,4,0,30,88,0,0,20.0,10246,8
2023-04-16 09:00:00,Monthly Hourly Load Values,09:00,10:00,11563.5625,9,6,4,0,40,91,0,0,23.0,10250,8
2023-04-16 10:00:00,Monthly Hourly Load Values,10:00,11:00,11662.785,10,6,4,0,40,94,0,0,39.0,10252,8
2023-04-16 11:00:00,Monthly Hourly Load Values,11:00,12:00,11497.775,11,6,4,0,40,98,0,0,56.0,10253,8
2023-04-16 12:00:00,Monthly Hourly Load Values,12:00,13:00,11240.685,12,6,4,0,40,103,0,0,73.0,10254,8
2023-04-16 13:00:00,Monthly Hourly Load Values,13:00,14:00,11140.745,13,6,4,0,30,107,0,0,67.0,10253,8
2023-04-16 14:00:00,Monthly Hourly Load Values,14:00,15:00,11284.4275,14,6,4,0,30,107,0,0,49.0,10254,8
2023-04-16 15:00:00,Monthly Hourly Load Values,15:00,16:00,11993.635,15,6,4,0,30,104,0,0,37.0,10254,8
2023-04-16 16:00:00,Monthly Hourly Load Values,16:00,17:00,12323.38,16,6,4,0,30,102,0,0,30.0,10253,8
2023-04-16 17:00:00,Monthly Hourly Load Values,17:00,18:00,12606.765,17,6,4,0,40,96,0,0,7.0,10258,8
2023-04-16 18:00:00,Monthly Hourly Load Values,18:00,19:00,12810.54,18,6,4,0,30,90,0,0,2.0,10263,8
2023-04-16 19:00:00,Monthly Hourly Load Values,19:00,20:00,12454.2225,19,6,4,0,30,86,0,0,0.0,10265,8
2023-04-16 20:00:00,Monthly Hourly Load Values,20:00,21:00,11815.99,20,6,4,0,30,85,0,0,0.0,10263,8
2023-04-16 21:00:00,Monthly Hourly Load Values,21:00,22:00,11074.0725,21,6,4,0,40,83,0,0,0.0,10263,8
2023-04-16 22:00:00,Monthly Hourly Load Values,22:00,23:00,10480.3125,22,6,4,0,30,80,0,0,0.0,10262,8
2023-04-16 23:00:00,Monthly Hourly Load Values,23:00,00:00,10040.59,23,6,4,0,30,78,0,0,0.0,10264,8
2023-04-17 00:00:00,Monthly Hourly Load Values,00:00,01:00,9817.8025,0,0,4,0,30,76,0,0,0.0,10263,8
2023-04-17 01:00:00,Monthly Hourly Load Values,01:00,02:00,9760.78,1,0,4,0,30,78,0,0,0.0,10264,8
2023-04-17 02:00:00,Monthly Hourly Load Values,02:00,03:00,9855.4875,2,0,4,0,30,77,0,0,0.0,10264,8
2023-04-17 03:00:00,Monthly Hourly Load Values,03:00,04:00,10306.5275,3,0,4,0,20,77,0,0,0.0,10265,8
2023-04-17 04:00:00,Monthly Hourly Load Values,04:00,05:00,11549.77,4,0,4,0,30,74,0,0,1.0,10267,8
2023-04-17 05:00:00,Monthly Hourly Load Values,05:00,06:00,13144.4375,5,0,4,0,30,72,0,0,7.0,10270,8
2023-04-17 06:00:00,Monthly Hourly Load Values,06:00,07:00,14075.1525,6,0,4,0,30,73,0,0,18.0,10277,8
2023-04-17 07:00:00,Monthly Hourly Load Values,07:00,08:00,14243.7425,7,0,4,0,30,76,0,0,26.0,10278,8
2023-04-17 08:00:00,Monthly Hourly Load Values,08:00,09:00,14000.7175,8,0,4,0,30,86,0,0,79.0,10280,8
2023-04-17 09:00:00,Monthly Hourly Load Values,09:00,10:00,13600.14,9,0,4,0,40,97,0,0,160.0,10282,8
2023-04-17 10:00:00,Monthly Hourly Load Values,10:00,11:00,13128.84,10,0,4,0,40,114,0,0,174.0,10280,8
2023-04-17 11:00:00,Monthly Hourly Load Values,11:00,12:00,12874.025,11,0,4,0,40,127,0,0,166.0,10276,8
2023-04-17 12:00:00,Monthly Hourly Load Values,12:00,13:00,12656.395,12,0,4,0,40,142,0,0,206.0,10276,7
2023-04-17 13:00:00,Monthly Hourly Load Values,13:00,14:00,12477.3025,13,0,4,0,40,150,0,0,165.0,10272,7
2023-04-17 14:00:00,Monthly Hourly Load Values,14:00,15:00,12468.865,14,0,4,0,50,146,0,0,130.0,10269,6
2023-04-17 15:00:00,Monthly Hourly Load Values,15:00,16:00,12890.3175,15,0,4,0,50,140,0,0,101.0,10268,6
2023-04-17 16:00:00,Monthly Hourly Load Values,16:00,17:00,12910.3975,16,0,4,0,40,141,0,0,94.0,10267,4
2023-04-17 17:00:00,Monthly Hourly Load Values,17:00,18:00,13102.575,17,0,4,0,40,133,0,0,39.0,10267,0
2023-04-17 18:00:00,Monthly Hourly Load Values,18:00,19:00,13572.66,18,0,4,0,40,120,0,0,5.0,10270,0
2023-04-17 19:00:00,Monthly Hourly Load Values,19:00,20:00,13389.2475,19,0,4,0,40,107,0,0,0.0,10274,0
2023-04-17 20:00:00,Monthly Hourly Load Values,20:00,21:00,12563.6125,20,0,4,0,30,98,0,0,0.0,10273,0
2023-04-17 21:00:00,Monthly Hourly Load Values,21:00,22:00,11748.9975,21,0,4,0,30,87,0,0,0.0,10273,0
2023-04-17 22:00:00,Monthly Hourly Load Values,22:00,23:00,11048.385,22,0,4,0,30,85,0,0,0.0,10273,0
2023-04-17 23:00:00,Monthly Hourly Load Values,23:00,00:00,10513.0375,23,0,4,0,40,80,0,0,0.0,10274,0
2023-04-18 00:00:00,Monthly Hourly Load Values,00:00,01:00,10233.33,0,1,4,0,40,73,0,0,0.0,10274,0
2023-04-18 01:00:00,Monthly Hourly Load Values,01:00,02:00,10161.425,1,1,4,0,40,60,0,0,0.0,10272,0
2023-04-18 02:00:00,Monthly Hourly Load Values,02:00,03:00,10210.3875,2,1,4,0,30,58,0,0,0.0,10271,5
2023-04-18 03:00:00,Monthly Hourly Load Values,03:00,04:00,10680.3125,3,1,4,0,40,54,0,0,0.0,10271,0
2023-04-18 04:00:00,Monthly Hourly Load Values,04:00,05:00,11827.14,4,1,4,0,50,59,0,0,1.0,10274,8
2023-04-18 05:00:00,Monthly Hourly Load Values,05:00,06:00,13138.1425,5,1,4,0,50,61,0,0,8.0,10277,8
2023-04-18 06:00:00,Monthly Hourly Load Values,06:00,07:00,13836.9025,6,1,4,0,50,70,0,0,39.0,10279,8
2023-04-18 07:00:00,Monthly Hourly Load Values,07:00,08:00,13916.8475,7,1,4,0,50,82,0,0,69.0,10279,8
2023-04-18 08:00:00,Monthly Hourly Load Values,08:00,09:00,13592.73,8,1,4,0,60,98,0,0,146.0,10280,7
2023-04-18 09:00:00,Monthly Hourly Load Values,09:00,10:00,13436.1425,9,1,4,0,70,102,0,0,158.0,10278,7
2023-04-18 10:00:00,Monthly Hourly Load Values,10:00,11:00,13256.8675,10,1,4,0,60,103,0,0,117.0,10276,8
2023-04-18 11:00:00,Monthly Hourly Load Values,11:00,12:00,13267.98,11,1,4,0,70,113,0,0,145.0,10273,8
2023-04-18 12:00:00,Monthly Hourly Load Values,12:00,13:00,13144.5975,12,1,4,0,60,120,0,0,102.0,10273,8
2023-04-18 13:00:00,Monthly Hourly Load Values,13:00,14:00,13120.96,13,1,4,0,70,120,0,0,89.0,10272,8
2023-04-18 14:00:00,Monthly Hourly Load Values,14:00,15:00,13166.07,14,1,4,0,60,127,0,0,84.0,10269,7
2023-04-18 15:00:00,Monthly Hourly Load Values,15:00,16:00,13331.9425,15,1,4,0,60,134,0,0,142.0,10266,2
2023-04-18 16:00:00,Monthly Hourly Load Values,16:00,17:00,13075.795,16,1,4,0,50,135,0,0,88.0,10265,7
2023-04-18 17:00:00,Monthly Hourly Load Values,17:00,18:00,13159.385,17,1,4,0,50,126,0,0,27.0,10266,7
2023-04-18 18:00:00,Monthly Hourly Load Values,18:00,19:00,13658.07,18,1,4,0,30,115,0,0,4.0,10268,1
2023-04-18 19:00:00,Monthly Hourly Load Values,19:00,20:00,13524.2725,19,1,4,0,30,113,0,0,0.0,10273,0
2023-04-18 20:00:00,Monthly Hourly Load Values,20:00,21:00,12718.33,20,1,4,0,40,103,0,0,0.0,10277,0
2023-04-18 21:00:00,Monthly Hourly Load Values,21:00,22:00,11877.9525,21,1,4,0,50,97,0,0,0.0,10278,0
2023-04-18 22:00:00,Monthly Hourly Load Values,22:00,23:00,11100.5125,22,1,4,0,50,93,0,0,0.0,10278,0
2023-04-18 23:00:00,Monthly Hourly Load Values,23:00,00:00,10588.605,23,1,4,0,50,89,0,0,0.0,10279,5
2023-04-19 00:00:00,Monthly Hourly Load Values,00:00,01:00,10286.54,0,2,4,0,50,84,0,0,0.0,10276,2
2023-04-19 01:00:00,Monthly Hourly Load Values,01:00,02:00,10157.9775,1,2,4,0,40,84,0,0,0.0,10275,8
2023-04-19 02:00:00,Monthly Hourly Load Values,02:00,03:00,10158.87,2,2,4,0,50,89,0,0,0.0,10276,8
2023-04-19 03:00:00,Monthly Hourly Load Values,03:00,04:00,10537.165,3,2,4,0,50,93,0,0,0.0,10274,8
2023-04-19 04:00:00,Monthly Hourly Load Values,04:00,05:00,11618.93,4,2,4,0,60,86,0,0,2.0,10274,2
2023-04-19 05:00:00,Monthly Hourly Load Values,05:00,06:00,12815.2925,5,2,4,0,50,86,0,0,29.0,10277,6
2023-04-19 06:00:00,Monthly Hourly Load Values,06:00,07:00,13355.195,6,2,4,0,50,101,0,0,89.0,10275,6
2023-04-19 07:00:00,Monthly Hourly Load Values,07:00,08:00,13318.815,7,2,4,0,70,107,0,0,151.0,10276,3
